id,image_url,image_format,link,title,date_from,date_to,description
c032920046,http://acms.sl.nsw.gov.au/_zoomify/2015/D33877/c032920046.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1292582&suppress=N&imgindex=46,"Campbelltown, Kershler's Estate",1880,1930,Sydney Subdivision Plan
c032920047,http://acms.sl.nsw.gov.au/_zoomify/2015/D33877/c032920047.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1292582&suppress=N&imgindex=47,"Campbelltown, Baptist Place",1880,1930,Sydney Subdivision Plan
c032920049,http://acms.sl.nsw.gov.au/_zoomify/2015/D33877/c032920049.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1292582&suppress=N&imgindex=49,"Campbelltown, Clear View Estate",1880,1930,Sydney Subdivision Plan
c032920052,http://acms.sl.nsw.gov.au/_zoomify/2015/D33877/c032920052.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1292582&suppress=N&imgindex=53,"Glenfield park, Hosking's Estate",1880,1930,Sydney Subdivision Plan
c032920075,http://acms.sl.nsw.gov.au/_zoomify/2015/D33877/c032920075.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1292582&suppress=N&imgindex=75,"Campbelltown, Mossberry Estate",1880,1930,Sydney Subdivision Plan
c033570001,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=1,"Campsie, Campsie Park",1880,1930,Sydney Subdivision Plan
c033570002,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=2,"Campsie, Harcourt",1880,1930,Sydney Subdivision Plan
c033570003,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570003.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=3,"Canterbury, Fitzroy Park",1880,1930,Sydney Subdivision Plan
c033570004,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570004.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=4,"Canterbury, Mildura Estate",1880,1930,Sydney Subdivision Plan
c033570007,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570007.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=7,"Lakemba, Hillard's Estate",1880,1930,Sydney Subdivision Plan
c033570008,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570008.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=8,"Campsie, Beamish Estate",1880,1930,Sydney Subdivision Plan
c033570010,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570010.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=10,"Lakemba, Beggs Hill Estate",1880,1930,Sydney Subdivision Plan
c033570011,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570011.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=11,"Lakemba, Bates Hill Estate",1880,1930,Sydney Subdivision Plan
c033570012,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570012.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=12,"Lakemba, McCallums Hill Estate",1880,1930,Sydney Subdivision Plan
c033570013,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570013.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=13,"Campsie, Stanley's Estate",1880,1930,Sydney Subdivision Plan
c033570015,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570015.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=15,"Canterbury, Golden park Estate",1880,1930,Sydney Subdivision Plan
c033570016,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570016.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=16,Campsie Highfield,1880,1930,Sydney Subdivision Plan
c033570017,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570017.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=17,Campsie Highfield,1880,1930,Sydney Subdivision Plan
c033570018,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570018.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=18,St George,1880,1930,Sydney Subdivision Plan
c033570019,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570019.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=19,"Canterbury, Redman's Estate",1880,1930,Sydney Subdivision Plan
c033570020,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570020.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=20,"Canterbury, Canterbury Heights",1880,1930,Sydney Subdivision Plan
c033570021,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570021.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=21,"Campsie, Campsie Station",1880,1930,Sydney Subdivision Plan
c033570022,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570022.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=22,"Campsie, Rowan's Subdivision",1880,1930,Sydney Subdivision Plan
c033570024,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570024.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=24,"Canterbury, Clissold's Estate",1880,1930,Sydney Subdivision Plan
c033570025,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570025.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=25,"Canterbury, Edwards's Estate",1880,1930,Sydney Subdivision Plan
c033570027,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570027.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=27,"Campsie, Mildura Estate",1880,1930,Sydney Subdivision Plan
c033570033,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570033.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=33,"Campsie, Campsie Park",1880,1930,Sydney Subdivision Plan
c033570037,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570037.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=37,"Campsie , Beamish Estate",1880,1930,Sydney Subdivision Plan
c033570040,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570040.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=40,"Canterbury, Golden Park Estate",1880,1930,Sydney Subdivision Plan
c033570041,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=41,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=41,"Campsie, Stanley's Estate",1880,1930,Sydney Subdivision Plan
c033570044,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570044.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=44,"Campsie, Troy's Estate",1880,1930,Sydney Subdivision Plan
c033570045,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570045.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=45,"Campsie, Mildura Estate",1880,1930,Sydney Subdivision Plan
c033570056,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570056.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=56,"Campsie, Campsie Railway Station",1880,1930,Sydney Subdivision Plan
c033570062,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570062.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=62,"Campsie, Palace Grounds Estate",1880,1930,Sydney Subdivision Plan
c033570063,http://acms.sl.nsw.gov.au/_zoomify/2015/D34025/c033570063.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296684&suppress=N&imgindex=63,"Campsie, Model Suburb",1880,1930,Sydney Subdivision Plan
c033580001,http://acms.sl.nsw.gov.au/_zoomify/2015/D34027/c033580001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296685&suppress=N&imgindex=1,"Fairfield, Avenel",1880,1930,Sydney Subdivision Plan
c033580002,http://acms.sl.nsw.gov.au/_zoomify/2015/D34027/c033580002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296685&suppress=N&imgindex=2,"Canley Vale, Ashford Grove",1880,1930,Sydney Subdivision Plan
c033580005,http://acms.sl.nsw.gov.au/_zoomify/2015/D34027/c033580005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296685&suppress=N&imgindex=5,"Canley Vale, The Centre Estate",1880,1930,Sydney Subdivision Plan
c033580008,http://acms.sl.nsw.gov.au/_zoomify/2015/D34027/c033580008.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296685&suppress=N&imgindex=8,"Fairfield, Canley Vale",1880,1930,Sydney Subdivision Plan
c033580009,http://acms.sl.nsw.gov.au/_zoomify/2015/D34027/c033580009.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296685&suppress=N&imgindex=9,"Canley Vale, canley Vale heights",1880,1930,Sydney Subdivision Plan
c033580013,http://acms.sl.nsw.gov.au/_zoomify/2015/D34027/c033580013.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296685&suppress=N&imgindex=13,"Canley Vale, Plan of Allotments",1880,1930,Sydney Subdivision Plan
c033580014,http://acms.sl.nsw.gov.au/_zoomify/2015/D34027/c033580014.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296685&suppress=N&imgindex=14,"Canley Vale, canley Grange",1880,1930,Sydney Subdivision Plan
c033580017,http://acms.sl.nsw.gov.au/_zoomify/2015/D34027/c033580017.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296685&suppress=N&imgindex=17,"Canley Vale, Edensor park",1880,1930,Sydney Subdivision Plan
c033580018,http://acms.sl.nsw.gov.au/_zoomify/2015/D34027/c033580018.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296685&suppress=N&imgindex=18,"Fairfield, Canley Vale",1880,1930,Sydney Subdivision Plan
c033580019,http://acms.sl.nsw.gov.au/_zoomify/2015/D34027/c033580019.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296685&suppress=N&imgindex=19,"Canley Vale, Landsdowne Farm Estate",1880,1930,Sydney Subdivision Plan
c033580025,http://acms.sl.nsw.gov.au/_zoomify/2015/D34027/c033580025.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1296685&suppress=N&imgindex=25,"Canley Vale, Great Southern railway",1880,1930,Sydney Subdivision Plan
c035520004,http://acms.sl.nsw.gov.au/_zoomify/2015/D34598/c035520004.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1309994&suppress=N&imgindex=4,"Sydney City, Chippendale, Station Terminus",1880,1930,Sydney Subdivision Plan
c035520005,http://acms.sl.nsw.gov.au/_zoomify/2015/D34598/c035520005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1309994&suppress=N&imgindex=5,"Chippendale, Blackfriars Estate",1880,1930,Sydney Subdivision Plan
c035520006,http://acms.sl.nsw.gov.au/_zoomify/2015/D34598/c035520006.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1309994&suppress=N&imgindex=6,Chippendale,1880,1930,Sydney Subdivision Plan
c035520010,http://acms.sl.nsw.gov.au/_zoomify/2015/D34598/c035520010.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1309994&suppress=N&imgindex=10,"Chippendale, Blackfriars Estate",1880,1930,Sydney Subdivision Plan
c035520011,http://acms.sl.nsw.gov.au/_zoomify/2015/D34598/c035520011.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1309994&suppress=N&imgindex=11,"Sydney City, George Street West",1880,1930,Sydney Subdivision Plan
c035520015,http://acms.sl.nsw.gov.au/_zoomify/2015/D34598/c035520015.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1309994&suppress=N&imgindex=15,"Chippendale, Shepards Estate",1880,1930,Sydney Subdivision Plan
c035520016,http://acms.sl.nsw.gov.au/_zoomify/2015/D34598/c035520016.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1309994&suppress=N&imgindex=16,"Chippendale, Shepards Nursery Estate",1880,1930,Sydney Subdivision Plan
c035520035,http://acms.sl.nsw.gov.au/_zoomify/2015/D34598/c035520035.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1309994&suppress=N&imgindex=35,Chippendale,1880,1930,Sydney Subdivision Plan
c035520043,http://acms.sl.nsw.gov.au/_zoomify/2015/D34598/c035520043.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1309994&suppress=N&imgindex=43,"Chippendale, Golden Grove ",1880,1930,Sydney Subdivision Plan
c035610004,http://acms.sl.nsw.gov.au/_zoomify/2015/D34626/c035610004.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310077&suppress=N&imgindex=4,Centennial Park Lands,1880,1930,Sydney Subdivision Plan
c035610005,http://acms.sl.nsw.gov.au/_zoomify/2015/D34626/c035610005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310077&suppress=N&imgindex=5,Centennial Park Lands,1880,1930,Sydney Subdivision Plan
c035610007,http://acms.sl.nsw.gov.au/_zoomify/2015/D34626/c035610007.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310077&suppress=N&imgindex=7,Centennial Park Lands,1880,1930,Sydney Subdivision Plan
c035610008,http://acms.sl.nsw.gov.au/_zoomify/2015/D34626/c035610008.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310077&suppress=N&imgindex=8,Centennial Park Lands,1880,1930,Sydney Subdivision Plan
c035610010,http://acms.sl.nsw.gov.au/_zoomify/2015/D34626/c035610010.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310077&suppress=N&imgindex=10,"Centennial Park, Crossways Estate",1880,1930,Sydney Subdivision Plan
c035620001,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=1,"Auburn Park, Waldron Estate",1880,1930,Sydney Subdivision Plan
c035620002,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=2,"Guildford, Winninghand Estate",1880,1930,Sydney Subdivision Plan
c035620003,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620003.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=3,"Sefton Park, Highview Estate",1880,1930,Sydney Subdivision Plan
c035620004,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620004.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=4,"Chester Hill, Business Centre Estate",1880,1930,Sydney Subdivision Plan
c035620007,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620007.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=7,Auburn Park Estate,1880,1930,Sydney Subdivision Plan
c035620008,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620008.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=8,"Chester Hill, Everley Estate",1880,1930,Sydney Subdivision Plan
c035620009,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620009.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=9,"Guildford, Auburn Vale",1880,1930,Sydney Subdivision Plan
c035620010,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620010.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=10,"Chester Hill, Station Estate",1880,1930,Sydney Subdivision Plan
c035620011,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620011.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=11,"Chester Hill, Hillchester Estate",1880,1930,Sydney Subdivision Plan
c035620013,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620013.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=13,"Chester Hill, Rosebank Estate",1880,1930,Sydney Subdivision Plan
c035620014,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620014.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=14,"Bankstown, Campbell's Hill Station Estate",1880,1930,Sydney Subdivision Plan
c035620015,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620015.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=15,"Chester Hill, Kembla Estate",1880,1930,Sydney Subdivision Plan
c035620016,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620016.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=16,"Bankstown, The Orchard Estate",1880,1930,Sydney Subdivision Plan
c035620019,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620019.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=19,"Chester Hill, Bents Estate",1880,1930,Sydney Subdivision Plan
c035620020,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620020.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=20,"Chester Hill, Nacooma Estate",1880,1930,Sydney Subdivision Plan
c035620021,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620021.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=21,"Chester Hill, Chester Heights Estate",1880,1930,Sydney Subdivision Plan
c035620023,http://acms.sl.nsw.gov.au/_zoomify/2015/D34628/c035620023.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310078&suppress=N&imgindex=23,"Chester Hill, Nacooma Extension Estate",1880,1930,Sydney Subdivision Plan
c035650001,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=1,"Charswood, Royal Park",1880,1930,Sydney Subdivision Plan
c035650002,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=2,"Chatswood, Mowbray Road",1880,1930,Sydney Subdivision Plan
c035650003,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650003.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=3,"Chartswood, Orchard Road",1880,1930,Sydney Subdivision Plan
c035650005,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=5,"Chartswood, Chatswood West",1880,1930,Sydney Subdivision Plan
c035650008,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650008.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=8,"Chartswood, North Share Railway Estate",1880,1930,Sydney Subdivision Plan
c035650009,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650009.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=9,Lane Cove,1880,1930,Sydney Subdivision Plan
c035650010,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650010.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=10,"Chatswood, Montgomery's Estate",1880,1930,Sydney Subdivision Plan
c035650011,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650011.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=11,"Chartswood, North Share Railway Estate",1880,1930,Sydney Subdivision Plan
c035650015,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650015.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=15,"Chatswood, Hawthorn Estate",1880,1930,Sydney Subdivision Plan
c035650016,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650016.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=16,"Roseville, Chatswood, Homelands Estate",1880,1930,Sydney Subdivision Plan
c035650017,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650017.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=17,"Chatswood, Fullers Estate",1880,1930,Sydney Subdivision Plan
c035650018,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650018.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=18,"Chatswood, Loxton Estate",1880,1930,Sydney Subdivision Plan
c035650019,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650019.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=19,Chatswood,1880,1930,Sydney Subdivision Plan
c035650020,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650020.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=20,"Chatswood, Openview Estate",1880,1930,Sydney Subdivision Plan
c035650022,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650022.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=22,"Chatswood, Farm Subdivision",1880,1930,Sydney Subdivision Plan
c035650023,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650023.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=23,"Chatswood, North Share Railway Estate",1880,1930,Sydney Subdivision Plan
c035650024,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650024.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=24,Chatswood,1880,1930,Sydney Subdivision Plan
c035650027,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650027.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=27,"Chatswood, Havilah Estate",1880,1930,Sydney Subdivision Plan
c035650028,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650028.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=28,"Chatswood, Harwood Estate",1880,1930,Sydney Subdivision Plan
c035650029,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650029.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=29,"Chatswood, Hopetoun Estate",1880,1930,Sydney Subdivision Plan
c035650030,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650030.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=30,"Chatswood West, Harnett Estate",1880,1930,Sydney Subdivision Plan
c035650031,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650031.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=31,Chatswood,1880,1930,Sydney Subdivision Plan
c035650032,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650032.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=32,"Chatswood, Oakfield Estate",1880,1930,Sydney Subdivision Plan
c035650036,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650036.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=36,"Chatswood, Havilah Estate",1880,1930,Sydney Subdivision Plan
c035650039,http://acms.sl.nsw.gov.au/_zoomify/2015/D34631/c035650039.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1310663&suppress=N&imgindex=39,"Chatswood, Cordon Park",1880,1930,Sydney Subdivision Plan
