title,collection,status,georeferencer_id,id,thumbnail,num_gcps,center,south_west,north_east,envelope,marc034,rms_error,user_name,user_identity,date,date_time,verified_revision,verified_marc034,verified_user_name,verified_user_identity
"Rockdale, 1st ed. 1.5.52, sheet 8(8) (col)",sydney,georeferenced,VCU3O4dfIaaqlKOi6aJFbc/201503060042-HGda7i,a1363067,http://lh5.ggpht.com/ZuLxozKfP77jwCdG7EvXsNsHA2HVe4VmbOgslEzAwg0P1aYbPSarUWDhpIQyQ7mP3VGmiNEzIIMrWQTsxs0GF3BsVFc,3,"-33.937156,151.169043","-33.952624,151.146258","-33.921688,151.191829","<Polygon><outerBoundaryIs><coordinates>151.148848,-33.921688 151.146258,-33.947146 151.189239,-33.952624 151.191829,-33.927165</coordinates></outerBoundaryIs></Polygon>",$dE1510846$eE1511130$fS0335518$gS0335709,0.00000000000002842170943040400743,Daniel,75cfc093464573c53c549444e25f7447774f34ea,03/06/2015,03/06/2015 00:42,,,,
"Paddington, Sheet 24, 1886",sydney,georeferenced,Jjc9THSNqascuPHbqVyEuN/201503040145-njSWnP,a1367316,http://lh4.ggpht.com/CEFq6WAWn5vu0VzyDO2ZgvyDBHsgFfWAfhMAU-JEsnJTWzhtOauVILarE64L2859JOE_3MlAb8OS5AxtY_buIQpVPw,8,"-33.879645,151.236774","-33.881983,151.234160","-33.877307,151.239387","<Polygon><outerBoundaryIs><coordinates>151.236389,-33.877307 151.234160,-33.879018 151.237158,-33.881983 151.239387,-33.880272</coordinates></outerBoundaryIs></Polygon>",$dE1511402$eE1511421$fS0335238$gS0335255,0.00005450853648250190340530593747,Golda,879eb6b1f8b43d6faeec710040dce48308171170,03/04/2015,03/04/2015 01:45,,,,
"Gordon's Block No.176; Prescott's Block No.204, 19.3.35 (col) (updated)",sydney,georeferenced,W1ZbKzXqQWFyEyy19jy4dO/201502070535-H43xuU,a1358094,http://lh4.ggpht.com/-L-tx8hLt_f8QyjOHEuYe7erCp_u2BEJq_4tSrDJcGSlJWDNuqdJbVAGkIZ0Z_OOcm9iqGdGM7_2PNddrwj0rp47cg,4,"-33.876979,151.205106","-33.877943,151.203974","-33.876015,151.206239","<Polygon><outerBoundaryIs><coordinates>151.203974,-33.877645 151.205882,-33.877943 151.206239,-33.876313 151.204330,-33.876015</coordinates></outerBoundaryIs></Polygon>",$dE1511214$eE1511222$fS0335233$gS0335240,0.00001948837104607903139802220494,carop,56a88ecc4201450f1558335d3ecee46be8c33bbb,02/07/2015,02/07/2015 05:35,,,,
"Redfern, Sheet 2, 2nd ed. 1894",sydney,georeferenced,ED8NeU51ZCqOZLAoIhDgDk/201502120321-VVPzdD,a1367360,http://lh4.ggpht.com/s1-y6tXMOZtcAm4WZWBVyGisYhc9Uh6bsx9AzEn-cSxQj15AYhNqB_wi7nmViDjDGA_ApWQZ34VDDDyY4Z05INujfnk,14,"-33.891010,151.203349","-33.893013,151.201885","-33.889007,151.204813","<Polygon><outerBoundaryIs><coordinates>151.201885,-33.892722 151.204102,-33.893013 151.204813,-33.889299 151.202596,-33.889007</coordinates></outerBoundaryIs></Polygon>",$dE1511206$eE1511217$fS0335320$gS0335334,0.00001222431601231501500589866210,Rachel Merrick,7950024f623616abdbf81c1edee4a8acb9c0d8b0,02/12/2015,02/12/2015 03:21,,,,
"Waverley, Sheet 6, 1889",sydney,georeferenced,oMJtF2gMaQC2w4alHc3tQr/201502170354-yT4kuX,a1367661,http://lh4.ggpht.com/7Dre4iXtuvyBmbAVwxiYAoxfkjyUxpjZ7ZoneHDPgrLiMl1Et7xAleGolaqtcuYqsYmWp8NJCHibWN8TH1eM-RlXgA,6,"-33.894867,151.250368","-33.896582,151.248696","-33.893152,151.252039","<Polygon><outerBoundaryIs><coordinates>151.249102,-33.893152 151.248696,-33.896117 151.251633,-33.896582 151.252039,-33.893616</coordinates></outerBoundaryIs></Polygon>",$dE1511455$eE1511507$fS0335335$gS0335347,0.00007073007893282329911974204428,Marina_P,b9dfea8a417652b31dd37dfd77f8f9f719ea7aa4,02/17/2015,02/17/2015 03:54,,,,
"Leichhardt, Sheet 55, 1890",sydney,georeferenced,eSJg5ANveSnKOU0pLM20Xh/201503070145-yLA9fp,a1367217,http://lh3.ggpht.com/xw5jd2HHZwtYGbOKuwTTtmj8K6n7eDHb08OVskdgFNoZdIp81vx0LCAq2FFn6TlVZcKTtzcgQf_Tpoi5wcec740Agfc,3,"-33.882168,151.160872","-33.894428,151.150694","-33.869908,151.171049","<Polygon><outerBoundaryIs><coordinates>151.150694,-33.869908 151.154599,-33.875145 151.171049,-33.894428 151.167144,-33.889191</coordinates></outerBoundaryIs></Polygon>",$dE1510902$eE1511015$fS0335211$gS0335339,0.00000000000000710542735760100186,Bre Ndan L,b1630e2d609fd66b9200138f83c4f9e2126783a7,03/07/2015,03/07/2015 01:45,,,,
"Petersham, Sheet 33, 1890",sydney,georeferenced,lTAppzXsf1bGnQpx4EYgAL/201503061750-muY6YC,a1367357,http://lh3.ggpht.com/URsQd3M8DkI-YF-Q_3WksbLBfMkfotOmC6J1WcxKo33Du9Rvlzrf4jmnUqm3cVDxw7Piecc8F-tdKka3ngBjF9cajI3b,4,"-33.898225,151.141866","-33.900318,151.139610","-33.896131,151.144122","<Polygon><outerBoundaryIs><coordinates>151.139610,-33.899099 151.141897,-33.900318 151.144122,-33.897350 151.141835,-33.896131</coordinates></outerBoundaryIs></Polygon>",$dE1510822$eE1510838$fS0335346$gS0335401,0.00001023974670310682534828811141,the_globe,bf6836f5bd1d03b9978c1c37435ee4654a42cd68,03/06/2015,03/06/2015 17:50,,,,
"Leichhardt, Sheet 21, 1893",sydney,georeferenced,FTbrPmHTGCKaZ6E5HGfJWz/201502130254-XOXgmI,a1367185,http://lh3.ggpht.com/E6dXdb-DdsBkrgmTgeYzD4xnyUk6bgwYPj1pisdOupQFsy3MVkwdbf7lZPAOuP65zNO2N4nlOG2WOyICr2m4q6QayrHF,5,"-33.881406,151.164589","-33.883625,151.162583","-33.879188,151.166596","<Polygon><outerBoundaryIs><coordinates>151.162583,-33.883002 151.165357,-33.883625 151.166596,-33.879810 151.163822,-33.879188</coordinates></outerBoundaryIs></Polygon>",$dE1510945$eE1510959$fS0335245$gS0335301,0.00001469855943899163820459598945,Sian,ae4a38e0e67fb72883488d6fdda9e0d482746a4f,02/13/2015,02/13/2015 02:54,,,,
"Petersham, Sheet 22, 1895",sydney,georeferenced,E71fBDLuFBeG2tHEpGraQt/201503060046-Jkw9F6,a1367346,http://lh6.ggpht.com/YmmdoEsO5ovoGUmF7ThDnwY6aS58F2vZRB0TnMLoRrAp1UNB5oGg9Q81PO3USNXPxzhRI_NGxFNA6_KYcaGy-5anrxg,5,"-33.893687,151.152668","-33.896006,151.149994","-33.891367,151.155342","<Polygon><outerBoundaryIs><coordinates>151.149994,-33.892980 151.151160,-33.896006 151.155342,-33.894393 151.154176,-33.891367</coordinates></outerBoundaryIs></Polygon>",$dE1510859$eE1510919$fS0335328$gS0335345,0.00007297331088981343940030183104,Daniel,75cfc093464573c53c549444e25f7447774f34ea,03/06/2015,03/06/2015 00:46,,,,
"Connell's Block No.146; Keep's Block No.147, 8.4.21 (col) (updated)",sydney,georeferenced,ymvpXgCUUDMNCSOAkF1OT3/201502130259-PTHW7P,a1358048,http://lh3.ggpht.com/vNgDslo8ZVoHsJ7eRhsZ-v-u4w5WnxKDlxA8l3OMQOyShvueLbtv70Fl_ICnlbc0_5-hRjgMOQpmqhE5LciidUQtEw,4,"-33.869848,151.204575","-33.871154,151.203474","-33.868543,151.205676","<Polygon><outerBoundaryIs><coordinates>151.203866,-33.871154 151.205676,-33.871042 151.205284,-33.868543 151.203474,-33.868655</coordinates></outerBoundaryIs></Polygon>",$dE1511212$eE1511220$fS0335206$gS0335216,0.00004307848691372260846108033228,Sian,ae4a38e0e67fb72883488d6fdda9e0d482746a4f,02/13/2015,02/13/2015 02:59,,,,
"Randwick, 2nd ed. 31.5.49, sheet 7(9) (col)",sydney,georeferenced,gqzZcbyLmLwEDztb1mPiUt/201502130222-0KX4rV,a1363057,http://lh4.ggpht.com/5f86b7SlgR2uxrWOLfX9eQVTUJTfxGbfQfQjjtbAeKhy4fBegVH85wWswh38i3Xe18P85XIYSVBUOokaFDBB0Qg7R0ud,3,"-33.958063,151.252093","-33.972663,151.235211","-33.943464,151.268974","<Polygon><outerBoundaryIs><coordinates>151.239109,-33.943464 151.235211,-33.967995 151.265076,-33.972663 151.268974,-33.948132</coordinates></outerBoundaryIs></Polygon>",$dE1511406$eE1511608$fS0335636$gS0335821,0.00000000000000710542735760100186,Grant Calvin,939c8cfba77d241a9defe4d6c4054a131f98076b,02/13/2015,02/13/2015 02:22,,,,
"Sands Block No.120; Theatre Royal Block No.121, 19.11.20 (b&w)",sydney,georeferenced,VEqGt3WLAKZwS4IwcXvvYO/201502240521-ZTAWsA,a1358019,http://lh4.ggpht.com/49uJZSWcmq-HLQodEW8T6c3GuiuJqWe-gdp_3JLMh0F6TSzf28TDzIJb6AuFCaPht1D6ANINiLLYiNi4jqYoEfwKDJI,8,"-33.868219,151.208432","-33.869292,151.206727","-33.867146,151.210137","<Polygon><outerBoundaryIs><coordinates>151.206971,-33.867146 151.206727,-33.868936 151.209893,-33.869292 151.210137,-33.867502</coordinates></outerBoundaryIs></Polygon>",$dE1511224$eE1511236$fS0335201$gS0335209,0.00005018904258896778340561656284,andycarr,632a9b0b17a01fdc7381979c361b0d984b91f17f,02/24/2015,02/24/2015 05:21,,,,
"Camperdown, Sheet 12, 1890",sydney,georeferenced,v1NB7NcwymSYJxHkj2lOcL/201503032355-gBdpRH,a1367110,http://lh6.ggpht.com/aPMeSxRX0VrTNVBPCSP4H40yfDX1lQzr0V1949BTd54QgsKIl4FcflMKGTZCeBu-CPBYjjk7JmHrMMYuE9lcRWc_ZRQ,8,"-33.885569,151.177921","-33.886852,151.176486","-33.884285,151.179356","<Polygon><outerBoundaryIs><coordinates>151.176486,-33.884724 151.177238,-33.886852 151.179356,-33.886413 151.178603,-33.884285</coordinates></outerBoundaryIs></Polygon>",$dE1511035$eE1511045$fS0335303$gS0335312,0.00007401406862444309621342636296,Golda,879eb6b1f8b43d6faeec710040dce48308171170,03/03/2015,03/03/2015 23:55,,,,
"City of Sydney, Section F1, undated [1883]",sydney,georeferenced,PTmXUjD4K7NoFk6dUvG7Eb/201503051254-laua8R,a1367507,http://lh5.ggpht.com/1TOUcSq2ZQy6ZkTHsI4mb5zVbtTce99olq2PLtFxMCOoXzJ26rJc6koqRbTeUToQ3HB2G4RDufqTlnfSAavKlI2dTNY,6,"-33.878151,151.211894","-33.880021,151.208777","-33.876281,151.215010","<Polygon><outerBoundaryIs><coordinates>151.209474,-33.876281 151.208777,-33.879262 151.214314,-33.880021 151.215010,-33.877040</coordinates></outerBoundaryIs></Polygon>",$dE1511231$eE1511254$fS0335234$gS0335248,0.00004392273691023668630078677366,SirBrian Cooper,5458d6bd1f52cc05577f46bd5d2ccd27f68111e8,03/05/2015,03/05/2015 12:54,,,,
"Newtown, Sheet 8, 1889",sydney,georeferenced,Wdhsx7FdQfjuxnFKo3eShk/201503052243-iHzyku,a1367257,http://lh3.ggpht.com/MhQiQfEv0i2P9jHRAieiAkZ8mSsschja0qeDPZVfLKshPwTlf9yA5hPfuTvkYB49ELFMZtts0fjKPRCtQCmhFdZ9SSo,8,"-33.894042,151.178922","-33.896268,151.176436","-33.891817,151.181409","<Polygon><outerBoundaryIs><coordinates>151.179892,-33.891817 151.176436,-33.892836 151.177952,-33.896268 151.181409,-33.895249</coordinates></outerBoundaryIs></Polygon>",$dE1511035$eE1511053$fS0335330$gS0335346,0.00002334761634564152176993245824,Simon Handfield,49ce861d7a02099912d849890450cda834d9af1a,03/05/2015,03/05/2015 22:43,,,,
"Balmain, Sheet 7, 1888",sydney,georeferenced,XC3O0nA95Dd0QKbpS5Umt7/201503052325-sjfYmD,a1367021,http://lh4.ggpht.com/yn5k76_kjVjP2u-Ccp0ny-YyCcTn2Da8n-79J0Mf0ScCgl6Z53mr2wKGpx2X6XvnKOTJqF0y80goSLBhc7Wn4jNrwZxY,5,"-33.851853,151.182134","-33.853309,151.180308","-33.850397,151.183960","<Polygon><outerBoundaryIs><coordinates>151.180308,-33.852104 151.181494,-33.853309 151.183960,-33.851601 151.182774,-33.850397</coordinates></outerBoundaryIs></Polygon>",$dE1511049$eE1511102$fS0335101$gS0335111,0.00000443747694723886052940763428,Adrian White,8ecb128222dbcad9270ac567c242b8cb100bf444,03/05/2015,03/05/2015 23:25,,,,
"Hippodrome Block No.182; Australian Gaslight Co's Block No.183, 22.2.26 (col) (updated)",sydney,georeferenced,66ahnvrFSmVJczjlajHNvQ/201503050215-LYJpbE,a1358104,,7,"-33.881441,151.206238","-33.883344,151.204020","-33.879538,151.208457","<Polygon><outerBoundaryIs><coordinates>151.204020,-33.882515 151.207441,-33.883344 151.208457,-33.880367 151.205036,-33.879538</coordinates></outerBoundaryIs></Polygon>",$dE1511214$eE1511230$fS0335246$gS0335300,0.00008046952932615051602704969724,Golda,879eb6b1f8b43d6faeec710040dce48308171170,03/05/2015,03/05/2015 02:15,,,,
"Petersham, Sheet 4, 1892",sydney,georeferenced,VrRbzlzngZqkfxNbFQ0Aqx/201503052258-YdeOp4,a1367327,http://lh4.ggpht.com/gXjsy4YOPvXLRwdRX_zdQIiP_M3icoXrairaIPea6RoLbj51xmFuPIWnCdILCi3nwpKJPt8dTr-8sfjFnGp8tpQqgt7M,7,"-33.895541,151.168942","-33.897319,151.166238","-33.893762,151.171646","<Polygon><outerBoundaryIs><coordinates>151.167255,-33.893762 151.166238,-33.895677 151.170630,-33.897319 151.171646,-33.895404</coordinates></outerBoundaryIs></Polygon>",$dE1510958$eE1511017$fS0335337$gS0335350,0.00001841872607827773478247554428,Alice,1b28e458085712e05972ddf3baa1d30cdf1daa5e,03/05/2015,03/05/2015 22:58,,,,
"Y.M.C.A Block No.165, 31.5.20 (b&w) (updated)",sydney,georeferenced,aw2y7QtFukWKI5iaxuVcdg/201503060045-AnV1DN,a1358078,http://lh6.ggpht.com/olX-vV79MNhkfWyqqpfyz-Y2pDOorlyL3ZM3bThqu_YOMvf2HYB5Xo1G29Ft4bPdaQ7sMr_4vaXGBlSO_AeH1bLRufnw,4,"-33.873696,151.207391","-33.874901,151.206194","-33.872491,151.208588","<Polygon><outerBoundaryIs><coordinates>151.206194,-33.874666 151.208377,-33.874901 151.208588,-33.872726 151.206404,-33.872491</coordinates></outerBoundaryIs></Polygon>",$dE1511222$eE1511230$fS0335220$gS0335229,0.00002527154794618947900746754043,patientgenie,b0aeca6e2e9796a66babc908a1854ff3c44856f0,03/06/2015,03/06/2015 00:45,,,,
"Randwick, 2nd ed. 24.5.49, sheet 6(9) (col)",sydney,georeferenced,EOu2M1xVDCdWWtgsy58ZWi/201503060052-6i7cyJ,a1363056,http://lh4.ggpht.com/j878T8U-zcg2hWb2kXcHvha3mDGEckCrHBn2gQ55xszYI_efHLU0YoB60r8NbhduhUA2KTWEG5uHocMrNmiKDZLfUkY,5,"-33.956377,151.232663","-33.971269,151.213700","-33.941485,151.251626","<Polygon><outerBoundaryIs><coordinates>151.218822,-33.941485 151.213700,-33.966808 151.246503,-33.971269 151.251626,-33.945946</coordinates></outerBoundaryIs></Polygon>",$dE1511249$eE1511505$fS0335629$gS0335816,0.00004271305242982288946206742564,Daniel,75cfc093464573c53c549444e25f7447774f34ea,03/06/2015,03/06/2015 00:52,,,,
"Balmain, Sheet 36, 1890",sydney,georeferenced,E5v8C6NzuqmGqsMBbpl3tE/201503060016-i56LrU,a1367053,http://lh3.ggpht.com/Lacqm1OtQ-DpHCdRnnVDmRCTaKE4r34ma3u-gYZJJHWwTo_4mjsycXfBel-NJNjuzDibewrDNDbFmy2r1_HlDHxPhvs,6,"-33.857037,151.178658","-33.858120,151.176257","-33.855954,151.181059","<Polygon><outerBoundaryIs><coordinates>151.176257,-33.855954 151.176319,-33.858104 151.181059,-33.858120 151.180997,-33.855971</coordinates></outerBoundaryIs></Polygon>",$dE1511034$eE1511051$fS0335121$gS0335129,0.00001762563127715464971010522754,Adrian White,8ecb128222dbcad9270ac567c242b8cb100bf444,03/06/2015,03/06/2015 00:16,,,,
"Leichhardt, Sheet 27, 1892",sydney,georeferenced,CxtYx9P1cVSYUUez5UAbTP/201503060538-QMGEWH,a1367190,http://lh3.ggpht.com/7yDlhlEatVT4LWk1jVnks5cVpxaV9hjfIEbZ2HoAvQ1nUtSfzWIOhVR0oJvp_A_KB2deHJ3n5aS9didOYZl_MpzEU8U,10,"-33.882169,151.160109","-33.884639,151.158394","-33.879699,151.161824","<Polygon><outerBoundaryIs><coordinates>151.158394,-33.884577 151.161819,-33.884639 151.161824,-33.879761 151.158399,-33.879699</coordinates></outerBoundaryIs></Polygon>",$dE1510930$eE1510942$fS0335246$gS0335304,0.00004361932700515594186476894811,Daniel,75cfc093464573c53c549444e25f7447774f34ea,03/06/2015,03/06/2015 05:38,,,,
"City of Sydney, Sections 28,29,53 & 54, 1887",sydney,not_a_map,3YU95kxTVnbCN7zSawgowx/201503051240-x8KY6G,a1367428,http://lh5.ggpht.com/42XKdFkU_4k32cW0pd8-o4xM7AZSjQT5aoTDHl7WGI8bZHqh1NaVzWWf8Vwz_u5QQkPiUycvsbI_8MqkF9-66A15K6A,,,,,,,,,,,,,,,
Union Band Block No.119 (col) (updated),sydney,georeferenced,EcGCcNDcBLw0LEnuCccN8V/201503230106-kEMCOx,a1358017,http://lh5.ggpht.com/i0Q2mqPUpGCpoW3obGbZq_8Ftdiiq8SZCAJussr_yaQ64J85XwhYN7deJ_wi976zL1NXzQqpqRwXDVB-PZhONEIIO3A,5,"-33.866732,151.209208","-33.868074,151.208107","-33.865390,151.210309","<Polygon><outerBoundaryIs><coordinates>151.208107,-33.867928 151.210041,-33.868074 151.210309,-33.865535 151.208374,-33.865390</coordinates></outerBoundaryIs></Polygon>",$dE1511229$eE1511237$fS0335155$gS0335205,0.00001249414364214402616590042505,the_globe,bf6836f5bd1d03b9978c1c37435ee4654a42cd68,03/23/2015,03/23/2015 01:06,,,,
"McCorquodale's Block No.163; Friend's Block No.158, 20.10.22 (b&w)",sydney,georeferenced,EtdT4qwz3NLsGDiqp5LLfw/201503052228-J4XUxZ,a1358064,http://lh4.ggpht.com/7xQcnLkCq7Fzi0FeUmMqFqei-tFJbzYZ2mOuT6plOmlE0U5anUMlxhIBAfMxFd_u3A-UBoJLh5KpJwcTTmK6BzYO9w,9,"-33.871815,151.205991","-33.873239,151.205246","-33.870391,151.206737","<Polygon><outerBoundaryIs><coordinates>151.205444,-33.873239 151.206737,-33.873191 151.206539,-33.870391 151.205246,-33.870439</coordinates></outerBoundaryIs></Polygon>",$dE1511218$eE1511224$fS0335213$gS0335223,0.00004775459021614886033881355876,Golda,879eb6b1f8b43d6faeec710040dce48308171170,03/05/2015,03/05/2015 22:28,,,,
"Paddington, Sheet 11, 1885",sydney,georeferenced,95WhNKWzqZl6kQiXeYHOD5/201503060050-HpHWzF,a1367300,http://lh3.ggpht.com/CEsrhXSkE8pDiBy-4H4byrkIYgKdARKgFzyr07YUwbJqAuMMpSMMccUt9GMVYJTp3Hr8lAm0YG6WkbC3T_cN4ULHIA,4,"-33.884324,151.225546","-33.885060,151.224644","-33.883589,151.226448","<Polygon><outerBoundaryIs><coordinates>151.226448,-33.883589 151.224738,-33.883634 151.224644,-33.885060 151.226354,-33.885015</coordinates></outerBoundaryIs></Polygon>",$dE1511328$eE1511335$fS0335300$gS0335306,0.00005455566021996602067397133529,Alice,1b28e458085712e05972ddf3baa1d30cdf1daa5e,03/06/2015,03/06/2015 00:50,,,,
"Leichhardt, Sheet 7, 1892",sydney,georeferenced,DCaVEusH5yToeihRrkJn2u/201503052308-4tjpbA,a1367172,http://lh4.ggpht.com/2V7hidWqCdu0RGuVyBw2gLqSkGkdh854ce9F5PioBs41_kFg5_0bvp38jK90oSwcMxtqPtjj2Ljgdznox62UQ0wnMwM,3,"-33.878185,151.174485","-33.880342,151.171560","-33.876029,151.177410","<Polygon><outerBoundaryIs><coordinates>151.172973,-33.876029 151.171560,-33.878708 151.175996,-33.880342 151.177410,-33.877662</coordinates></outerBoundaryIs></Polygon>",$dE1511017$eE1511038$fS0335233$gS0335249,0.00000000000000710542735760100186,RyanV,6d10310f953e47f0c0711de9075dfe6f19df27d8,03/05/2015,03/05/2015 23:08,,,,
"City of Sydney, Sheet P2, 2nd ed. 1896",sydney,georeferenced,wJpbgJo6aoG2EU8FC8T7UO/201503052240-5rnG2A,a1367571,http://lh6.ggpht.com/0IFuigIaQcWiWfRP9E_u-P-uwxncPIJHyQ3eE13KPi58IqsPcGDNAgEfdt0gCwLSsloKsjHDx3UHAvpZ9j2JzVssBXk,5,"-33.886705,151.214783","-33.888903,151.213087","-33.884506,151.216478","<Polygon><outerBoundaryIs><coordinates>151.213594,-33.884506 151.213087,-33.888343 151.215971,-33.888903 151.216478,-33.885066</coordinates></outerBoundaryIs></Polygon>",$dE1511247$eE1511259$fS0335304$gS0335320,0.00002516838692812675286379978101,James Keating,ac325b7877266dcad5a5c2341be655b1413a5203,03/05/2015,03/05/2015 22:40,,,,
"The Glebe, Sheet 22, 1889",sydney,not_a_map,G3IKKEpjN2O58cHv7ZlQLb/201503060052-SgDfFo,a1367155,http://lh3.ggpht.com/9WgTTtvlzW_BKxMDQG_-0IfGNwohht1_79u7r90Nx34DC1W3NgF_GGfglAy18xQvE-gZG5_Jc_eeiSIvJFrH9Jlq0Nsb,,,,,,,,,,,,,,,
"Athlone Place Block No.205 Section No.3, 8.10.25 (col)",sydney,georeferenced,u33faULaknF9zVz6kqEucX/201503052313-TklGTw,a1358118,http://lh6.ggpht.com/RggT2mZQ-4rzH9GwlugcGfE_fR2IBc_jgAt6Rvay0GTUyzJlA5sij6VNQjkb1Cj3KwUX8IvYqpUb3uYNdYwsaYettPk,3,"-33.883452,151.196625","-33.884568,151.194608","-33.882337,151.198642","<Polygon><outerBoundaryIs><coordinates>151.194608,-33.882579 151.194911,-33.884568 151.198642,-33.884325 151.198340,-33.882337</coordinates></outerBoundaryIs></Polygon>",$dE1511140$eE1511155$fS0335256$gS0335304,0.00000000000002929642751054231969,RyanV,6d10310f953e47f0c0711de9075dfe6f19df27d8,03/05/2015,03/05/2015 23:13,,,,
"City of Sydney, Sheet J4, 1901",sydney,georeferenced,OuKnCF740qo18inxTOxuEf/201503060108-2TVu9e,a1367535,http://lh5.ggpht.com/-LJSiayhG0drlbFWIXM0fTkix26XINgz3mKiziXSjadFYM0ae8ScyZTjmwdxDsu_v2WOtq_PQDzSsH19QQ4HeSyyhAI,3,"-33.862348,151.211065","-33.864218,151.209545","-33.860478,151.212584","<Polygon><outerBoundaryIs><coordinates>151.209822,-33.864118 151.212584,-33.864218 151.212307,-33.860579 151.209545,-33.860478</coordinates></outerBoundaryIs></Polygon>",$dE1511234$eE1511245$fS0335137$gS0335151,0.00000000000002929642751054231969,patientgenie,b0aeca6e2e9796a66babc908a1854ff3c44856f0,03/06/2015,03/06/2015 01:08,,,,
"Kogarah, 1st ed. 4.10.56, sheet 2(3) (col)",sydney,georeferenced,RWKS6URvon2yMRmXC0O3VT/201503060450-RtRvPe,a1363019,http://lh4.ggpht.com/gXXxfwd0_EpTAaODkAETFGhxUDUyX2ugXJWDn8hooWu2TO3vrOUEfZW21uYD6AjTYlqHkAxB2J4Lz1-FTWSmlVEow50,7,"-33.991052,151.116190","-34.009537,151.094170","-33.972567,151.138209","<Polygon><outerBoundaryIs><coordinates>151.100229,-33.972567 151.094170,-34.004317 151.132151,-34.009537 151.138209,-33.977786</coordinates></outerBoundaryIs></Polygon>",$dE1510539$eE1510817$fS0335821$gS0340034,0.00004605549509119069914861097081,Rhavinmad,b1e5f59c52a73d731ee19dbf701a81fff903ddaa,03/06/2015,03/06/2015 04:50,,,,
"Leichhardt, 1st ed. 18.1.39, sheet 2(2) (col)",sydney,georeferenced,St3ybBIvYa2D266oqHWkSZ/201503060545-QEYNlK,a1363023,http://lh3.ggpht.com/jYamUFqaaB-8QyMeUCjy--ZAL9QBz_S78DnAao9fpD0HCWOwv6mNQZrU593PfesB5PIy36nh5ca-U1nvSkilXsbJu2o,14,"-33.882843,151.156359","-33.895342,151.140889","-33.870345,151.171829","<Polygon><outerBoundaryIs><coordinates>151.145049,-33.870345 151.140889,-33.891705 151.167668,-33.895342 151.171829,-33.873981</coordinates></outerBoundaryIs></Polygon>",$dE1510827$eE1511018$fS0335213$gS0335343,0.00006166786348967507127866866101,Daniel,75cfc093464573c53c549444e25f7447774f34ea,03/06/2015,03/06/2015 05:45,,,,
"Woollahra, Sheet 28, 2nd ed. 1893",sydney,georeferenced,2qfPHrEhcVsVNTAjfnCQsQ/201503060114-XepCW1,a1367711,http://lh3.ggpht.com/vRYyjTdOJaK3UzD_cxgb_QM3DMSXozYwn4Lwpo5GTpzoUCdew588dTBXx9jhPffXhberJBKOG7zThXLwoLFpT0QiGNU,5,"-33.890713,151.250782","-33.892352,151.249278","-33.889073,151.252285","<Polygon><outerBoundaryIs><coordinates>151.252285,-33.889073 151.249292,-33.889247 151.249278,-33.892352 151.252272,-33.892178</coordinates></outerBoundaryIs></Polygon>",$dE1511457$eE1511508$fS0335320$gS0335332,0.00003398181644899253881593123583,Daniel,75cfc093464573c53c549444e25f7447774f34ea,03/06/2015,03/06/2015 01:14,,,,
"Woollahra, Sheet 11, 1885",sydney,georeferenced,nC7uxpTBJkg9Ij1gMWc9g5/201503060022-hHayQM,a1367691,http://lh5.ggpht.com/X6luyu2TCijrDu1D179NrgpVDfEf9nd3qWdP_iKl7eFfJTAp8y4SjIBQe8i1nTggrwgyrfuVmZ3L2uyXJbCrcERPN8k,19,"-33.868895,151.237051","-33.871426,151.234963","-33.866363,151.239140","<Polygon><outerBoundaryIs><coordinates>151.234994,-33.866419 151.234963,-33.871426 151.239109,-33.871370 151.239140,-33.866363</coordinates></outerBoundaryIs></Polygon>",$dE1511405$eE1511420$fS0335158$gS0335217,0.00004392267096103375303983717970,Noel Brettoner,484e922cf67dd2105b1a6b13877efc8a17ad6138,03/06/2015,03/06/2015 00:22,,,,
"Leichhardt, Sheet 76, 1892",sydney,georeferenced,nMnXvKWbr2gCGynDMPe6Iv/201503060437-vK1V5x,a1367235,http://lh5.ggpht.com/DWq52viLoJB8eyVsCZonLntD65rgrYAcy-Hbv5-OfaKKGEQW372QJ2X-FrdxlQhA4tz-b3oaUlE2mk4OZMLMKaAV,3,"-33.863419,151.160479","-33.864923,151.158317","-33.861915,151.162642","<Polygon><outerBoundaryIs><coordinates>151.158317,-33.861915 151.158971,-33.864917 151.162642,-33.864923 151.161988,-33.861921</coordinates></outerBoundaryIs></Polygon>",$dE1510929$eE1510945$fS0335142$gS0335153,0.00000000000000000000000000000000,Daniel,75cfc093464573c53c549444e25f7447774f34ea,03/06/2015,03/06/2015 04:37,,,,
"Kogarah, 1st ed. 4.10.56, sheet 3(3) (col)",sydney,georeferenced,cjdXWZrwN1F2JLrAiMQgkc/201503060430-B0E1ag,a1363020,http://lh4.ggpht.com/1_tEawUMyd8eH3FcC4JO0T40FpBWPmg6RNcIn51LTxmPK-uiozkTVeYyT2C7TJulgOdvMO2wYRAjYJ_QDweLW78DXTE,9,"-33.981320,151.087736","-34.003057,151.063806","-33.959584,151.111666","<Polygon><outerBoundaryIs><coordinates>151.071619,-33.959584 151.063806,-33.997408 151.103853,-34.003057 151.111666,-33.965233</coordinates></outerBoundaryIs></Polygon>",$dE1510349$eE1510641$fS0335734$gS0340011,0.00004413668826694778075893019209,Rhavinmad,b1e5f59c52a73d731ee19dbf701a81fff903ddaa,03/06/2015,03/06/2015 04:30,,,,
